date,max,min
2021-08-30,29.8,15.9
2021-08-31,31.9,16.0
2021-09-01,23.5,16.1
2021-09-02,27.2,13.6
2021-09-03,29.0,14.6
2021-09-04,30.9,13.4
2021-09-05,33.9,14.1
2021-09-06,33.1,19.6
2021-09-07,28.1,18.5
2021-09-08,24.0,16.2
2021-09-09,25.7,15.7
2021-09-10,25.1,14.5
2021-09-11,25.9,11.8
2021-09-12,31.2,12.4
2021-09-13,24.1,16.0
2021-09-14,20.3,14.1
2021-09-15,21.3,13.4
2021-09-16,25.2,11.9
2021-09-17,25.0,12.7
2021-09-18,22.9,13.7
2021-09-19,24.4,9.6
2021-09-20,22.4,10.3
2021-09-21,21.3,8.0
2021-09-22,20.3,11.2
2021-09-23,24.5,12.5
2021-09-24,23.7,13.0
2021-09-25,18.5,12.5
2021-09-26,23.4,10.4
2021-09-27,23.4,11.5
2021-09-28,23.9,12.4
2021-09-29,22.0,8.1
2021-09-30,24.0,9.6
2021-10-01,24.5,10.7
2021-10-02,24.8,10.6
2021-10-03,17.0,8.7
2021-10-04,17.6,7.6
2021-10-05,20.2,11.7
2021-10-06,22.8,8.9
2021-10-07,24.9,7.8
2021-10-08,25.1,7.5
2021-10-09,23.9,7.4
2021-10-10,22.6,8.3
2021-10-11,24.1,8.2
2021-10-12,23.6,7.7
2021-10-13,23.0,6.6
2021-10-14,24.7,4.8
2021-10-15,24.1,7.6
2021-10-16,22.0,9.8
2021-10-17,21.9,12.2
2021-10-18,24.6,15.5
2021-10-19,26.6,12.1
2021-10-20,24.7,12.4
2021-10-21,19.4,8.7
2021-10-22,18.5,6.8
2021-10-23,20.2,4.6
2021-10-24,21.5,2.8
2021-10-25,20.3,4.5
2021-10-26,21.3,4.4
2021-10-27,22.1,3.7
2021-10-28,20.7,4.0
2021-10-29,16.9,11.5
2021-10-30,17.7,13.8
2021-10-31,19.7,12.4
2021-11-01,14.8,8.8
2021-11-02,13.2,6.2
2021-11-03,11.4,4.2
2021-11-04,12.2,2.9
2021-11-05,11.8,1.1
2021-11-06,11.5,2.6
2021-11-07,12.2,0.0
2021-11-08,16.0,3.4
2021-11-09,16.6,3.5
2021-11-10,15.6,1.2
2021-11-11,16.1,0.5
2021-11-12,14.2,1.6
2021-11-13,14.1,1.1
2021-11-14,14.0,1.8
2021-11-15,13.3,0.2
2021-11-16,11.6,0.7
2021-11-17,12.1,2.2
2021-11-18,13.6,-0.3
2021-11-19,16.4,3.8
2021-11-20,16.6,5.3
2021-11-21,15.9,6.2
2021-11-22,7.8,0.9
2021-11-23,4.8,0.6
2021-11-24,7.0,4.3
2021-11-25,9.4,3.1
2021-11-26,9.7,0.5
2021-11-27,8.9,0.4
2021-11-28,7.6,-0.3
2021-11-29,12.2,2.2
2021-11-30,12.9,-1.0
2021-12-01,10.3,-0.4
2021-12-02,8.5,2.2
2021-12-03,12.5,-0.2
2021-12-04,14.0,6.2
2021-12-05,11.1,3.7
2021-12-06,11.2,2.9
2021-12-07,13.3,5.9
2021-12-08,7.7,3.7
2021-12-09,10.4,4.0
2021-12-10,14.6,6.9
2021-12-11,10.8,3.4
2021-12-12,9.6,1.6
2021-12-13,7.1,2.3
2021-12-14,4.4,1.0
2021-12-15,7.3,-0.5
2021-12-16,14.8,-1.3
2021-12-17,15.9,2.0
2021-12-18,11.9,-0.9
2021-12-19,13.1,-1.2
2021-12-20,9.8,0.9
2021-12-21,17.3,7.6
2021-12-22,14.8,6.1
2021-12-23,12.0,7.4
2021-12-24,13.2,6.7
2021-12-25,11.7,8.0
2021-12-26,13.3,8.2
2021-12-27,14.6,9.3
2021-12-28,14.5,8.9
2021-12-29,17.9,5.1
2021-12-30,18.7,1.2
2021-12-31,20.5,1.9
2022-01-01,21.7,2.6
2022-01-02,18.0,5.9
2022-01-03,19.3,2.7
2022-01-04,11.7,3.2
2022-01-05,7.6,2.7
2022-01-06,7.4,2.4
2022-01-07,9.5,0.8
2022-01-08,10.4,-3.1
2022-01-09,11.3,4.3
2022-01-10,15.5,4.4
2022-01-11,11.9,1.9
2022-01-12,10.3,0.2
2022-01-13,12.2,-2.9
2022-01-14,11.5,-2.7
2022-01-15,11.4,-3.4
2022-01-16,12.2,-2.5
2022-01-17,11.2,-2.3
2022-01-18,12.6,-3.4
2022-01-19,12.8,-3.5
2022-01-20,11.2,-2.6
2022-01-21,7.4,-1.1
2022-01-22,10.8,-3.4
2022-01-23,12.5,-4.5
2022-01-24,12.0,-3.5
2022-01-25,12.7,-2.5
2022-01-26,12.0,0.1
2022-01-27,13.5,-0.1
2022-01-28,15.1,-3.0
2022-01-29,16.4,-3.7
2022-01-30,16.0,-2.7
2022-01-31,13.7,-3.2
2022-02-01,12.5,-1.3
2022-02-02,18.3,-0.9
2022-02-03,17.4,0.2
2022-02-04,11.7,2.6
2022-02-05,12.3,1.8
2022-02-06,11.6,-3.5
2022-02-07,15.5,-1.9
2022-02-08,16.7,-1.7
2022-02-09,18.8,-0.8
2022-02-10,19.3,0.2
2022-02-11,17.3,4.0
2022-02-12,16.6,1.4
2022-02-13,12.8,4.0
2022-02-14,9.7,2.0
2022-02-15,10.9,0.1
2022-02-16,11.7,4.8
2022-02-17,18.2,4.9
2022-02-18,14.4,3.0
2022-02-19,11.8,1.7
2022-02-20,15.3,-1.6
2022-02-21,15.9,0.3
2022-02-22,17.6,0.9
2022-02-23,19.0,0.0
2022-02-24,17.3,1.8
2022-02-25,12.0,4.7
2022-02-26,13.2,3.1
2022-02-27,15.7,5.2
2022-02-28,18.1,0.6
2022-03-01,17.6,2.7
2022-03-02,14.7,4.2
2022-03-03,9.0,3.7
2022-03-04,10.3,2.3
2022-03-05,10.4,0.4
2022-03-06,8.8,-0.4
2022-03-07,11.7,2.5
2022-03-08,12.1,5.1
2022-03-09,13.2,4.0
2022-03-10,14.6,5.1
2022-03-11,13.3,4.1
2022-03-12,11.4,1.9
2022-03-13,14.2,2.9
2022-03-14,8.1,4.8
2022-03-15,20.1,5.0
2022-03-16,13.7,9.0
2022-03-17,9.5,5.1
2022-03-18,14.4,4.2
2022-03-19,16.8,4.8
2022-03-20,15.7,5.2
2022-03-21,15.2,7.3
2022-03-22,14.6,6.7
2022-03-23,14.9,6.8
2022-03-24,12.9,7.3
2022-03-25,14.7,9.0
2022-03-26,16.4,6.7
2022-03-27,19.2,4.6
2022-03-28,18.9,5.4
2022-03-29,15.9,10.0
2022-03-30,14.6,6.9
2022-03-31,14.3,3.8
2022-04-01,10.8,2.2
2022-04-02,10.3,-1.2
2022-04-03,10.7,-1.6
2022-04-04,12.2,-2.1
2022-04-05,13.9,-0.5
2022-04-06,18.4,2.6
2022-04-07,16.8,5.8
2022-04-08,14.1,5.9
2022-04-09,19.1,10.1
2022-04-10,24.0,6.9
2022-04-11,20.1,8.7
2022-04-12,16.0,7.0
2022-04-13,17.7,6.2
2022-04-14,20.7,5.7
2022-04-15,24.3,6.5
2022-04-16,25.4,7.6
2022-04-17,25.2,8.5
2022-04-18,23.8,7.3
2022-04-19,11.8,3.4
2022-04-20,14.5,2.6
2022-04-21,15.8,1.2
2022-04-22,9.3,4.5
2022-04-23,12.8,4.5
2022-04-24,15.8,3.5
2022-04-25,20.8,4.0
2022-04-26,20.5,6.6
2022-04-27,19.4,9.6
2022-04-28,17.7,8.0
2022-04-29,23.3,7.6
2022-04-30,24.6,9.2
2022-05-01,23.2,10.2
2022-05-02,16.5,8.4
2022-05-03,16.7,8.4
2022-05-04,21.3,7.4
2022-05-05,22.6,7.3
2022-05-06,23.5,8.1
2022-05-07,24.5,6.8
2022-05-08,26.7,7.7
2022-05-09,28.6,9.3
2022-05-10,30.4,11.1
2022-05-11,29.3,13.0
2022-05-12,27.7,14.4
2022-05-13,29.3,11.7
2022-05-14,26.4,15.6
2022-05-15,22.9,13.6
2022-05-16,25.0,11.0
2022-05-17,27.4,11.1
2022-05-18,28.1,12.5
2022-05-19,30.3,13.5
2022-05-20,33.0,15.7
2022-05-21,31.3,19.8
2022-05-22,22.2,14.7
2022-05-23,24.2,13.2
2022-05-24,18.2,10.3
2022-05-25,22.4,7.3
2022-05-26,28.5,8.5
2022-05-27,31.6,10.9
2022-05-28,31.9,13.1
2022-05-29,30.4,13.6
2022-05-30,21.7,12.4
2022-05-31,28.2,11.4
2022-06-01,23.3,14.3
2022-06-02,25.1,12.2
2022-06-03,24.8,13.7
2022-06-04,24.6,12.1
2022-06-05,27.4,11.9
2022-06-06,28.1,12.6
2022-06-07,30.2,13.4
2022-06-08,24.8,15.6
2022-06-09,32.1,13.7
2022-06-10,35.0,16.8
2022-06-11,35.0,16.9
2022-06-12,35.5,19.1
2022-06-13,37.6,18.2
2022-06-14,35.9,20.9
2022-06-15,37.4,18.4
2022-06-16,35.7,20.2
2022-06-17,36.0,19.2
2022-06-18,31.5,17.6
2022-06-19,21.9,13.4
2022-06-20,22.0,12.9
2022-06-21,24.0,10.1
2022-06-22,22.1,12.9
2022-06-23,20.3,13.3
2022-06-24,24.2,10.8
2022-06-25,23.5,13.1
2022-06-26,23.8,9.2
2022-06-27,26.2,9.9
2022-06-28,30.3,11.3
2022-06-29,27.2,13.3
2022-06-30,26.3,10.6
2022-07-01,31.4,10.7
2022-07-02,35.0,14.8
2022-07-03,31.5,19.0
2022-07-04,33.0,15.3
2022-07-05,34.1,15.5
2022-07-06,30.4,15.8
2022-07-07,31.5,14.1
2022-07-08,34.0,14.0
2022-07-09,35.6,14.9
2022-07-10,37.0,18.0
2022-07-11,36.5,18.9
2022-07-12,38.9,18.2
2022-07-13,39.0,19.4
2022-07-14,40.8,19.5
2022-07-15,39.8,21.6
2022-07-16,39.0,19.3
2022-07-17,40.8,19.6
2022-07-18,35.8,20.1
2022-07-19,29.6,14.7
2022-07-20,34.3,15.6
2022-07-21,37.6,17.1
2022-07-22,35.8,18.2
2022-07-23,37.1,15.7
2022-07-24,36.5,18.0
2022-07-25,33.9,17.6
2022-07-26,32.3,16.4
2022-07-27,32.7,15.6
2022-07-28,32.6,17.1
2022-07-29,33.3,17.6
2022-07-30,35.7,17.1
2022-07-31,36.3,17.5
2022-08-01,38.4,19.3
2022-08-02,38.8,20.2
2022-08-03,37.2,20.3
2022-08-04,35.6,17.8
2022-08-05,35.9,18.2
2022-08-06,36.0,16.4
2022-08-07,35.3,17.8
2022-08-08,35.9,18.8
2022-08-09,37.5,17.5
2022-08-10,35.4,21.1
2022-08-11,35.5,19.1
2022-08-12,35.2,17.6
2022-08-13,31.6,18.9
2022-08-14,28.9,13.6
2022-08-15,29.6,15.0
2022-08-16,25.4,14.2
2022-08-17,26.3,12.8
2022-08-18,26.8,11.7
2022-08-19,30.9,12.6
2022-08-20,34.7,13.7
2022-08-21,33.7,16.9
2022-08-22,33.0,17.0
2022-08-23,36.0,17.8
2022-08-24,34.9,19.0
2022-08-25,33.7,17.9
2022-08-26,32.1,17.6
2022-08-27,32.7,16.3
2022-08-28,33.7,16.4
2022-08-29,31.6,18.0
2022-08-30,32.6,14.9
2022-08-31,29.1,14.0
2022-09-01,29.5,14.7
2022-09-02,25.8,14.2
2022-09-03,26.5,13.6
2022-09-04,27.1,10.5
2022-09-05,27.0,11.7
2022-09-06,25.7,13.4
2022-09-07,24.5,12.4
2022-09-08,24.5,15.0
2022-09-09,29.9,15.6
2022-09-10,33.6,13.6
2022-09-11,34.1,15.0
2022-09-12,25.7,19.9
2022-09-13,24.0,15.5
2022-09-14,21.2,15.3
2022-09-15,24.9,15.4
2022-09-16,27.3,13.6
2022-09-17,26.7,12.3
2022-09-18,30.1,12.2
2022-09-19,28.5,17.4
2022-09-20,30.3,13.8
2022-09-21,29.7,13.5
2022-09-22,28.4,14.1
2022-09-23,27.5,11.9
2022-09-24,22.9,12.3
2022-09-25,19.4,7.5
2022-09-26,21.7,7.6
2022-09-27,24.0,7.0
2022-09-28,21.6,10.5
2022-09-29,16.8,10.0
2022-09-30,20.7,5.8
2022-10-01,25.8,7.1
2022-10-02,29.7,8.4
2022-10-03,29.5,10.1
2022-10-04,29.4,11.1
2022-10-05,28.8,10.7
2022-10-06,27.1,11.3
2022-10-07,27.6,12.0
2022-10-08,25.9,13.5
2022-10-09,27.0,10.5
2022-10-10,21.0,12.9
2022-10-11,23.2,11.6
2022-10-12,24.3,10.7
2022-10-13,24.7,9.5
2022-10-14,27.4,9.7
2022-10-15,27.4,9.2
2022-10-16,22.8,13.3
2022-10-17,23.8,12.7
2022-10-18,24.5,10.3
2022-10-19,19.9,11.9
2022-10-20,17.2,12.2
2022-10-21,16.7,12.0
2022-10-22,19.5,10.8
2022-10-23,18.4,11.3
2022-10-24,17.0,11.5
2022-10-25,20.4,11.5
2022-10-26,22.7,12.3
2022-10-27,24.5,14.0
2022-10-28,21.6,14.8
2022-10-29,23.0,14.4
2022-10-30,19.2,10.3
2022-10-31,16.6,10.3
2022-11-01,17.9,9.3
2022-11-02,19.2,6.5
2022-11-03,14.6,9.8
2022-11-04,14.3,4.4
2022-11-05,19.4,1.9
2022-11-06,17.0,4.3
2022-11-07,17.6,6.1
2022-11-08,17.3,10.8
2022-11-09,16.0,7.5
2022-11-10,18.5,4.7
2022-11-11,17.7,5.5
2022-11-12,20.3,7.5
2022-11-13,18.9,4.9
2022-11-14,15.9,10.9
2022-11-15,15.2,10.3
2022-11-16,15.0,9.7
2022-11-17,16.2,9.6
2022-11-18,11.6,4.9
2022-11-19,10.3,4.1
2022-11-20,15.3,7.4
2022-11-21,13.4,4.4
2022-11-22,13.6,4.1
2022-11-23,16.0,7.8
2022-11-24,15.3,7.5
2022-11-25,13.9,3.6
2022-11-26,15.9,1.0
2022-11-27,16.2,1.4
2022-11-28,11.0,3.5
2022-11-29,10.2,1.2
2022-11-30,9.3,-0.2
2022-12-01,10.4,1.6
2022-12-02,6.4,-1.6
2022-12-03,9.9,-2.5
2022-12-04,8.3,-0.2
2022-12-05,8.9,2.3
2022-12-06,11.7,6.7
2022-12-07,13.8,6.4
2022-12-08,13.4,7.1
2022-12-09,10.7,8.7
2022-12-10,11.4,6.5
2022-12-11,9.6,5.2
2022-12-12,15.2,9.1
2022-12-13,14.8,10.9
2022-12-14,15.3,8.4
2022-12-15,12.0,7.6
2022-12-16,11.9,6.6
2022-12-17,11.5,5.5
2022-12-18,14.1,3.9
2022-12-19,13.5,5.0
2022-12-20,14.5,8.9
2022-12-21,13.3,8.9
2022-12-22,15.7,10.9
2022-12-23,14.8,9.2
2022-12-24,14.7,5.9
2022-12-25,13.6,9.2
2022-12-26,16.5,7.2
2022-12-27,16.5,4.4
2022-12-28,15.4,2.9
2022-12-29,13.6,9.2
2022-12-30,13.5,10.0
2022-12-31,15.4,8.8
2023-01-01,16.9,8.9
2023-01-02,9.7,1.9
2023-01-03,10.7,-0.7
2023-01-04,10.2,-0.9
2023-01-05,5.0,-0.5
2023-01-06,10.8,-3.2
2023-01-07,10.9,3.6
2023-01-08,13.5,8.1
2023-01-09,11.6,4.3
2023-01-10,12.0,1.9
2023-01-11,13.2,3.6
2023-01-12,13.2,0.2
2023-01-13,13.6,2.7
2023-01-14,14.9,1.2
2023-01-15,10.0,3.2
2023-01-16,9.5,3.6
2023-01-17,9.7,1.5
2023-01-18,6.6,0.5
2023-01-19,8.7,0.0
2023-01-20,14.2,8.6
2023-01-21,9.1,2.0
2023-01-22,7.4,-1.6
2023-01-23,7.1,-3.5
2023-01-24,3.9,-1.2
