date,max,min
2019-02-21,15.0,9.4
2019-02-22,17.9,6.2
2019-02-23,19.4,1.0
2019-02-24,18.0,1.1
2019-02-25,15.4,9.1
2019-02-26,17.0,8.7
2019-02-27,20.2,6.8
2019-02-28,21.4,0.9
2019-03-01,19.4,2.1
2019-03-02,19.3,3.9
2019-03-03,22.6,3.0
2019-03-04,18.4,4.1
2019-03-05,18.3,11.0
2019-03-06,16.0,7.6
2019-03-07,14.0,3.7
2019-03-08,17.3,2.9
2019-03-09,19.5,3.1
2019-03-10,22.8,3.7
2019-03-11,24.8,5.5
2019-03-12,24.0,10.3
2019-03-13,18.4,5.8
2019-03-14,19.5,3.5
2019-03-15,22.7,2.7
2019-03-16,23.6,9.1
2019-03-17,22.2,2.8
2019-03-18,18.8,3.9
2019-03-19,18.7,6.6
2019-03-20,14.6,8.6
2019-03-21,15.1,4.6
2019-03-22,16.2,5.3
2019-03-23,17.2,6.9
2019-03-24,17.6,9.9
2019-03-25,19.7,6.7
2019-03-26,20.2,11.8
2019-03-27,16.8,8.6
2019-03-28,16.9,9.1
2019-03-29,15.5,9.9
2019-03-30,16.5,10.7
2019-04-01,15.7,8.9
2019-04-02,18.8,7.0
2019-04-03,20.3,7.0
2019-04-04,17.4,5.8
2019-04-05,12.1,6.7
2019-04-06,12.5,5.6
2019-04-07,13.7,8.0
2019-04-09,16.1,6.6
2019-04-10,16.0,6.7
2019-04-11,17.5,6.5
2019-04-12,20.0,4.6
2019-04-13,21.9,5.7
2019-04-14,25.6,8.0
2019-04-15,27.1,12.3
2019-04-16,23.3,8.0
2019-04-17,17.6,12.6
2019-04-18,18.1,7.9
2019-04-19,17.9,6.9
2019-04-20,17.7,6.3
2019-04-21,15.8,10.1
2019-04-22,20.3,8.9
2019-04-23,15.2,8.1
2019-04-24,15.8,6.9
2019-04-25,17.0,8.9
2019-04-26,18.9,6.4
2019-04-27,21.7,6.0
2019-04-28,22.0,13.0
2019-04-29,23.2,13.5
2019-04-30,27.0,10.2
2019-05-01,24.5,12.5
2019-05-02,24.9,12.3
2019-05-03,26.0,12.2
2019-05-04,23.2,13.5
2019-05-05,24.6,13.2
2019-05-06,25.6,10.0
2019-05-07,26.9,9.4
2019-05-08,23.2,11.8
2019-05-09,22.9,13.4
2019-05-10,28.6,12.2
2019-05-11,31.4,11.6
2019-05-12,25.3,16.4
2019-05-13,28.1,14.8
2019-05-14,23.3,15.3
2019-05-15,32.8,10.6
2019-05-16,29.5,13.8
2019-05-17,21.2,9.9
2019-05-18,21.7,10.0
2019-05-19,22.6,11.4
2019-05-20,25.7,11.1
2019-05-21,27.0,10.8
2019-05-22,26.3,13.9
2019-05-23,29.3,14.0
2019-05-24,28.0,13.1
2019-05-25,27.0,15.0
2019-05-26,28.8,14.7
2019-05-27,32.4,12.3
2019-05-28,33.2,15.9
2019-05-29,26.5,15.7
2019-05-30,22.9,15.5
2019-05-31,25.6,14.4
2019-06-01,25.6,15.8
2019-06-02,28.4,18.1
2019-06-07,25.3,11.8
2019-06-08,25.8,9.3
2019-06-09,27.0,16.6
2019-06-10,26.4,12.0
2019-06-11,26.6,12.0
2019-06-12,24.3,14.5
2019-06-13,26.0,14.7
2019-06-14,23.6,13.6
2019-06-15,28.1,10.1
2019-06-16,26.3,12.3
2019-06-17,29.5,11.0
2019-06-18,29.5,13.7
2019-06-19,28.8,14.9
2019-06-20,27.4,13.7
2019-06-21,29.6,13.4
2019-06-22,29.3,15.0
2019-06-23,29.9,17.3
2019-06-24,32.2,17.3
2019-06-25,32.9,17.5
2019-06-26,32.0,18.5
2019-06-27,32.0,17.8
2019-06-28,32.0,18.8
2019-06-29,33.8,19.4
2019-06-30,35.2,18.3
2019-07-01,32.7,17.8
2019-07-02,32.0,16.6
2019-07-03,30.1,17.4
2019-07-04,29.6,16.1
2019-07-05,33.3,15.9
2019-07-06,32.2,17.5
2019-07-07,32.3,18.4
2019-07-08,27.8,13.7
2019-07-09,29.5,14.5
2019-07-10,31.1,16.1
2019-07-11,32.1,20.3
2019-07-12,34.6,19.8
2019-07-13,32.7,18.8
2019-07-14,31.5,16.9
2019-07-15,34.7,18.9
2019-07-16,32.4,18.1
2019-07-17,30.3,18.0
2019-07-18,32.8,17.0
2019-07-19,32.1,20.5
2019-07-20,37.7,22.3
2019-07-21,35.4,21.4
2019-07-22,33.0,21.7
2019-07-23,34.9,22.5
2019-07-24,34.8,19.5
2019-07-25,34.6,21.2
2019-07-26,31.2,18.4
2019-07-27,27.1,17.1
2019-07-28,31.6,18.6
2019-07-29,33.2,17.4
2019-07-30,35.6,17.0
2019-07-31,29.5,20.9
2019-08-01,34.3,21.1
2019-08-02,35.9,18.5
2019-08-03,34.2,19.2
2019-08-04,35.9,19.3
2019-08-05,36.6,18.9
2019-08-06,37.9,17.8
2019-08-08,37.4,18.3
2019-08-09,34.4,17.7
2019-08-10,35.2,19.3
2019-08-11,31.9,17.7
2019-08-12,31.8,14.4
2019-08-13,31.9,20.3
2019-08-14,33.0,22.1
2019-08-15,35.1,18.9
2019-08-16,35.5,19.1
2019-08-17,36.4,18.3
2019-08-18,35.9,18.3
2019-08-19,34.9,17.4
2019-08-20,34.2,17.1
2019-08-21,29.4,22.5
2019-08-22,28.4,21.5
2019-08-23,29.8,20.4
2019-08-24,29.6,20.8
2019-08-25,28.2,20.5
2019-08-26,28.1,21.4
2019-08-27,29.3,18.5
2019-08-28,32.6,17.5
2019-08-29,30.5,22.9
2019-08-30,32.0,21.5
2019-08-31,33.3,21.5
2019-09-01,34.7,19.2
2019-09-02,31.6,18.2
2019-09-03,31.2,22.1
2019-09-04,32.6,20.5
2019-09-05,32.0,20.0
2019-09-06,28.9,21.3
2019-09-07,27.7,20.9
2019-09-08,26.7,19.0
2019-09-09,30.1,17.0
2019-09-10,25.4,16.4
2019-09-11,24.6,14.2
2019-09-12,24.8,14.5
2019-09-13,25.6,16.4
2019-09-14,23.3,15.1
2019-09-15,26.0,19.7
2019-09-17,26.1,18.7
2019-09-18,27.4,16.1
2019-09-19,28.7,15.8
2019-09-20,24.4,19.9
2019-09-21,25.0,17.9
2019-09-23,27.1,12.1
2019-09-24,29.8,12.3
2019-09-25,28.1,14.0
2019-09-27,30.5,13.9
2019-09-28,31.3,13.2
2019-09-29,30.9,14.9
2019-09-30,30.7,13.9
2019-10-01,28.9,14.6
2019-10-02,26.3,13.9
2019-10-03,26.7,10.7
2019-10-04,30.0,10.0
2019-10-05,27.5,11.8
2019-10-06,29.3,12.1
2019-10-07,31.2,12.1
2019-10-08,26.3,16.5
2019-10-09,29.8,16.3
2019-10-10,25.5,17.9
2019-10-11,25.3,18.7
2019-10-12,26.1,18.9
2019-10-13,27.2,13.9
2019-10-14,22.0,13.3
2019-10-15,18.6,8.8
2019-10-16,23.2,4.3
2019-10-17,23.0,5.2
2019-10-18,24.1,9.6
2019-10-19,23.2,12.9
2019-10-20,16.9,8.8
2019-10-21,18.4,5.6
2019-10-22,17.2,7.4
2019-10-23,16.5,6.1
2019-10-24,17.6,7.6
2019-10-25,23.5,5.9
2019-10-26,26.3,7.2
2019-10-27,23.0,14.5
2019-10-28,23.9,11.6
2019-10-29,22.3,11.6
2019-10-30,23.6,9.7
2019-11-01,23.1,16.2
2019-11-02,20.7,15.0
2019-11-03,19.6,14.8
2019-11-04,18.6,13.7
2019-11-05,16.1,10.3
2019-11-06,15.6,6.9
2019-11-07,15.9,6.3
2019-11-08,13.5,3.8
2019-11-09,14.6,0.2
2019-11-10,14.7,8.9
2019-11-11,13.3,8.5
2019-11-12,14.1,8.1
2019-11-13,16.2,7.8
2019-11-14,12.3,6.6
2019-11-15,9.9,2.5
2019-11-16,11.2,-1.1
2019-11-17,13.3,-0.9
2019-11-18,12.6,4.4
2019-11-19,13.2,0.9
2019-11-20,11.6,1.1
2019-11-21,14.5,7.9
2019-11-22,16.4,11.2
2019-11-23,13.3,6.9
2019-11-24,13.1,2.7
2019-11-25,15.9,6.7
2019-11-26,17.7,11.2
2019-11-27,16.5,11.3
2019-11-28,16.1,8.7
2019-11-29,17.7,4.3
2019-11-30,19.9,4.4
2019-12-01,15.0,7.5
2019-12-02,13.1,7.8
2019-12-03,14.1,6.0
2019-12-13,14.4,11.4
2019-12-14,13.1,5.2
2019-12-15,14.1,2.1
2019-12-16,15.4,10.8
2019-12-17,11.4,3.0
2019-12-18,12.7,0.1
2019-12-19,13.3,6.6
2019-12-20,17.2,13.3
2019-12-21,18.3,12.7
2019-12-23,16.8,7.3
2019-12-24,20.3,3.3
2019-12-25,20.4,4.4
2019-12-26,18.9,4.4
2019-12-27,17.3,10.7
2019-12-28,16.5,10.2
2019-12-29,13.4,9.9
2019-12-30,13.4,9.4
2019-12-31,13.5,5.5
2020-01-01,16.5,5.7
2020-01-02,14.3,4.7
2020-01-03,12.3,1.1
2020-01-04,13.6,4.3
2020-01-05,13.7,6.4
2020-01-06,14.5,2.2
2020-01-07,17.5,-0.4
2020-01-09,14.6,4.5
2020-01-10,13.0,2.4
2020-01-11,14.7,-1.1
2020-01-12,13.9,-0.3
2020-01-13,14.7,0.0
2020-01-14,12.5,-1.5
2020-01-15,16.7,-0.5
2020-01-16,17.2,-1.4
2020-01-17,15.1,1.1
2020-01-18,13.5,2.4
2020-01-20,9.1,3.0
2020-01-21,10.3,2.5
2020-01-22,11.0,6.1
2020-01-23,10.2,7.5
2020-01-24,12.2,7.1
2020-01-25,11.3,7.7
2020-01-26,12.7,4.4
2020-01-27,13.7,-0.2
2020-01-28,14.1,8.1
2020-01-29,17.5,5.0
2020-02-04,22.2,4.4
2020-02-05,15.2,4.1
2020-02-06,13.5,10.2
2020-02-07,16.6,9.6
2020-02-08,14.6,8.2
2020-02-09,18.7,6.3
2020-02-10,19.7,4.4
2020-02-11,19.7,3.4
2020-02-13,16.6,8.0
2020-02-14,18.7,3.0
2020-02-15,19.9,4.6
2020-02-16,21.8,5.2
2020-02-17,19.4,4.6
2020-02-18,16.7,7.6
2020-02-19,15.9,10.5
2020-02-20,15.6,10.2
2020-02-21,15.1,10.4
2020-02-22,19.0,9.5
2020-02-23,18.0,5.8
2020-02-24,22.7,6.2
2020-02-25,20.5,2.7
2020-02-26,17.6,8.4
2020-02-27,18.4,2.6
2020-02-28,20.7,1.3
2020-02-29,16.6,3.0
2020-03-01,17.9,9.2
2020-03-02,19.4,9.0
2020-03-03,16.4,4.4
2020-03-04,18.6,10.5
2020-03-05,16.3,4.7
2020-03-06,15.8,5.8
2020-03-07,18.0,1.8
2020-03-08,22.1,1.1
2020-03-09,20.8,4.2
2020-03-10,22.4,5.6
2020-03-11,26.4,7.2
2020-03-12,26.9,14.2
2020-03-13,22.3,8.2
2020-03-14,22.0,6.9
2020-03-15,18.4,11.2
2020-03-16,13.1,6.6
2020-03-17,14.7,5.7
2020-03-18,18.3,7.5
2020-03-19,15.9,10.8
2020-03-20,17.1,10.0
2020-03-21,13.5,7.5
2020-03-22,13.3,7.4
2020-03-23,14.4,5.0
2020-03-24,16.8,8.3
2020-03-25,12.9,8.6
2020-03-26,18.7,7.7
2020-03-27,15.9,7.6
2020-03-28,14.5,7.2
2020-03-29,18.1,7.3
2020-03-30,17.2,9.8
2020-03-31,15.7,9.8
2020-04-01,16.3,7.9
2020-04-02,12.5,5.8
2020-04-03,17.4,5.0
2020-04-04,15.5,10.1
2020-04-05,18.1,11.3
2020-04-06,18.6,10.6
2020-04-07,18.3,11.5
2020-04-08,17.9,12.2
2020-04-09,16.4,12.7
2020-04-10,19.7,9.1
2020-04-11,18.8,11.1
2020-04-12,17.6,12.1
2020-04-13,18.2,11.6
2020-04-14,18.9,8.7
2020-04-15,16.8,11.4
2020-04-16,17.8,12.9
2020-04-17,20.1,12.4
2020-04-18,20.9,11.1
2020-04-19,21.2,12.8
2020-04-20,17.5,8.3
2020-04-21,15.6,8.7
2020-04-22,19.6,8.6
2020-04-23,18.7,11.6
2020-04-24,18.8,12.7
2020-04-25,16.4,12.2
2020-04-26,16.6,10.9
2020-04-27,18.3,7.4
2020-04-28,18.6,8.3
2020-04-29,21.4,7.3
2020-04-30,21.1,8.5
2020-05-01,25.2,10.4
2020-05-02,29.9,11.6
2020-05-03,30.2,11.4
2020-05-04,29.1,15.8
2020-05-05,27.0,13.2
2020-05-06,28.2,10.6
2020-05-08,25.6,15.7
2020-05-09,22.9,12.4
2020-05-10,18.9,11.7
2020-05-11,21.8,10.2
2020-05-12,17.2,10.0
2020-05-13,20.1,7.6
2020-05-14,17.4,9.6
2020-05-15,19.4,7.9
2020-05-19,28.9,12.0
2020-05-21,31.6,15.0
2020-05-22,32.5,15.5
2020-05-23,31.5,16.4
2020-05-24,27.4,17.9
2020-05-25,26.4,16.4
2020-05-26,24.9,16.3
2020-05-27,25.0,16.6
2020-05-28,25.7,16.1
2020-05-29,27.4,16.5
2020-05-30,25.4,16.5
2020-05-31,24.8,14.7
2020-06-01,27.0,13.3
2020-06-02,27.5,13.2
2020-06-03,28.7,13.2
2020-06-04,23.9,15.9
2020-06-05,27.5,15.0
2020-06-06,29.9,13.4
2020-06-07,25.5,16.2
2020-06-08,24.0,15.3
2020-06-09,26.8,11.5
2020-06-10,29.6,12.4
2020-06-11,25.1,12.2
2020-06-12,21.5,13.9
2020-06-13,25.4,11.4
2020-06-14,27.0,13.5
2020-06-15,28.9,11.7
2020-06-16,27.6,15.5
2020-06-17,28.7,15.6
2020-06-18,29.5,14.4
2020-06-19,30.1,13.0
2020-06-20,32.3,15.3
2020-06-21,35.9,15.6
2020-06-22,33.3,17.1
2020-06-23,33.4,22.1
2020-06-24,31.8,17.9
2020-06-25,33.0,17.4
2020-06-26,30.8,16.5
2020-06-27,32.6,14.9
2020-06-28,35.3,17.6
2020-06-29,34.3,19.2
2020-06-30,34.7,20.5
2020-07-01,36.2,18.0
2020-07-02,34.7,17.1
2020-07-03,33.4,17.5
2020-07-04,31.5,18.9
2020-07-05,32.4,21.5
2020-07-06,38.2,18.2
2020-07-07,40.6,19.8
2020-07-08,33.1,22.5
2020-07-09,33.6,18.8
2020-07-10,34.8,16.6
2020-07-12,31.7,22.3
2020-07-13,34.6,20.8
2020-07-14,32.9,21.9
2020-07-15,30.1,21.5
2020-07-16,32.4,22.0
2020-07-17,32.9,23.6
2020-07-18,32.9,21.1
2020-07-19,36.1,20.4
2020-07-20,35.1,22.0
2020-07-21,31.2,22.4
2020-07-22,33.4,19.2
2020-07-23,36.5,20.0
2020-07-24,38.3,20.9
2020-07-25,36.4,20.3
2020-07-26,37.3,20.0
2020-07-27,36.9,25.2
2020-07-28,37.8,19.6
2020-07-29,35.3,20.1
2020-07-30,35.0,23.5
2020-07-31,38.1,22.1
2020-08-01,40.2,24.7
2020-08-02,39.1,21.3
2020-08-03,33.6,18.4
2020-08-04,30.9,21.8
2020-08-05,33.4,22.6
2020-08-06,33.5,23.4
2020-08-07,32.8,23.4
2020-08-08,36.0,24.8
2020-08-09,37.3,22.8
2020-08-10,33.4,24.0
2020-08-11,30.5,21.8
2020-08-12,30.1,17.9
2020-08-13,32.5,15.8
2020-08-15,31.2,16.8
2020-08-16,29.5,15.4
2020-08-17,31.8,15.7
2020-08-18,34.9,17.0
2020-08-19,34.6,18.6
2020-08-20,36.1,17.5
2020-08-21,35.4,16.2
2020-08-22,35.8,17.7
2020-08-23,33.7,18.7
2020-08-24,31.4,21.9
2020-08-25,33.9,21.7
2020-08-26,37.8,18.7
2020-08-27,38.5,19.7
2020-08-28,33.1,19.7
2020-08-29,27.0,15.9
2020-08-30,28.2,13.7
2020-08-31,27.2,19.2
2020-09-01,28.2,17.6
2020-09-02,29.2,13.6
2020-09-03,28.0,19.7
2020-09-04,28.7,19.0
2020-09-05,28.8,20.0
2020-09-06,28.8,19.9
2020-09-07,34.2,17.7
2020-09-08,26.3,19.7
2020-09-09,28.7,18.1
2020-09-10,32.2,17.8
2020-09-11,30.2,19.0
2020-09-12,31.0,21.4
2020-09-13,28.8,21.5
2020-09-14,27.7,21.0
2020-09-15,28.8,17.5
2020-09-16,29.1,16.0
2020-09-17,28.0,21.0
2020-09-18,23.9,18.1
2020-09-19,23.9,13.7
2020-09-20,26.0,12.3
2020-09-21,28.0,15.0
2020-09-22,29.6,13.6
2020-09-23,27.2,15.5
2020-09-24,29.3,17.7
2020-09-25,24.5,16.1
2020-09-26,25.2,9.1
2020-09-27,25.0,14.3
2020-09-28,28.0,10.9
2020-09-29,27.6,17.7
2020-09-30,28.1,13.5
2020-10-01,26.6,12.4
2020-10-02,20.9,10.9
2020-10-03,18.1,7.0
2020-10-04,22.4,6.2
2020-10-05,21.2,9.9
2020-10-06,25.8,7.5
2020-10-07,29.7,10.4
2020-10-08,26.8,19.3
2020-10-17,22.4,4.5
2020-10-18,22.1,4.9
2020-10-19,22.5,16.1
2020-10-20,20.3,15.3
2020-10-21,19.4,15.0
2020-10-22,17.0,13.5
2020-10-23,19.0,11.9
2020-10-24,20.1,9.4
2020-10-25,18.3,7.4
2020-10-26,15.0,7.2
2020-10-27,16.9,3.7
2020-10-28,20.9,5.7
2020-10-29,23.2,7.0
2020-10-30,23.2,14.3
2020-10-31,24.8,11.1
2020-11-01,26.3,8.2
2020-11-02,26.2,7.6
2020-11-03,24.4,7.3
2020-11-04,17.5,13.4
2020-11-05,19.5,13.7
2020-11-06,25.3,13.1
2020-11-07,19.8,11.5
2020-11-08,19.8,7.2
2020-11-09,17.9,7.3
2020-11-11,18.0,13.1
2020-11-12,18.8,12.4
2020-11-13,20.0,13.7
2020-11-14,17.6,12.9
2020-11-15,23.5,10.0
2020-11-16,21.9,11.4
2020-11-17,23.5,8.8
2020-11-18,19.5,10.2
2020-11-19,19.2,13.1
2020-11-20,20.7,13.5
2020-11-21,17.2,12.9
2020-11-22,15.8,10.5
2020-11-23,15.8,10.2
2020-11-24,17.2,10.7
2020-11-25,16.2,9.0
2020-11-26,13.0,7.8
2020-11-27,11.2,7.5
2020-11-28,13.8,8.3
2020-11-29,15.4,10.0
2020-11-30,16.7,10.7
2020-12-01,16.7,6.1
2020-12-02,15.6,2.3
2020-12-03,14.7,2.7
2020-12-04,11.8,4.2
2020-12-05,7.7,2.7
2020-12-06,9.4,1.4
2020-12-07,12.5,7.1
